id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,search_text,is_mass_only_visible,display_category
RE-SAINTE-NOTRED-MAR-0700-7D77,region-est-saint-esprit,region-est-saint-esprit-notre-dame-de-bon-secours-trou-deau-douce,Région Est,Trou-d’Eau-Douce,Saint-Esprit,Saint-Esprit,Notre-Dame-de-Bon-Secours,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.234,57.79,"Notre-Dame-de-Bon-Secours, Trou-d’Eau-Douce, Mauritius",Saint-Esprit,Sub-parish,region esaint trou deau douce saint esprit notre dame de bon secours mardi 07 00 mass saint esprit sub parish,True,Mass
RE-SAINTE-SAINTE-MAR-0700-A2F5,region-est-saint-esprit,region-est-saint-esprit-saint-esprit-bel-air,Région Est,Bel-Air,Saint-Esprit,Saint-Esprit,Saint-Esprit,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.258,57.748,"Saint-Esprit, Bel-Air, Mauritius",Saint-Esprit,Parish Church,region esaint bel air saint esprit saint esprit mardi 07 00 mass saint esprit parish church,True,Mass
RE-SAINTE-SAINTE-MER-0700-2CFC,region-est-saint-esprit,region-est-saint-esprit-saint-esprit-bel-air,Région Est,Bel-Air,Saint-Esprit,Saint-Esprit,Saint-Esprit,Mercredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.258,57.748,"Saint-Esprit, Bel-Air, Mauritius",Saint-Esprit,Parish Church,region esaint bel air saint esprit saint esprit mercredi 07 00 mass saint esprit parish church,True,Mass
RE-SAINTE-SAINTE-JEU-0700-17C6,region-est-saint-esprit,region-est-saint-esprit-saint-esprit-bel-air,Région Est,Bel-Air,Saint-Esprit,Saint-Esprit,Saint-Esprit,Jeudi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.258,57.748,"Saint-Esprit, Bel-Air, Mauritius",Saint-Esprit,Parish Church,region esaint bel air saint esprit saint esprit jeudi 07 00 mass saint esprit parish church,True,Mass
RE-SAINTE-NOTRED-VEN-1800-590C,region-est-saint-esprit,region-est-saint-esprit-notre-dame-de-bon-secours-trou-deau-douce,Région Est,Trou-d’Eau-Douce,Saint-Esprit,Saint-Esprit,Notre-Dame-de-Bon-Secours,Vendredi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.234,57.79,"Notre-Dame-de-Bon-Secours, Trou-d’Eau-Douce, Mauritius",Saint-Esprit,Sub-parish,region esaint trou deau douce saint esprit notre dame de bon secours vendredi 18 00 mass saint esprit sub parish,True,Mass
RE-SAINTE-SAINTE-VEN-1800-4F18,region-est-saint-esprit,region-est-saint-esprit-saint-esprit-bel-air,Région Est,Bel-Air,Saint-Esprit,Saint-Esprit,Saint-Esprit,Vendredi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.258,57.748,"Saint-Esprit, Bel-Air, Mauritius",Saint-Esprit,Parish Church,region esaint bel air saint esprit saint esprit vendredi 18 00 mass saint esprit parish church,True,Mass
RE-SAINTE-NOTRED-SAM-1600-888F,region-est-saint-esprit,region-est-saint-esprit-notre-dame-de-banneaux-beau-champ,Région Est,Beau-Champ,Saint-Esprit,Saint-Esprit,Notre-Dame-de-Banneaux,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.27,57.74,"Notre-Dame-de-Banneaux, Beau-Champ, Mauritius",Saint-Esprit,Sub-parish,region esaint beau champ saint esprit notre dame de banneaux samedi 16 00 mass vigil mass saint esprit sub parish,True,Mass
RE-SAINTE-SAINTE-SAM-1600-A4CA,region-est-saint-esprit,region-est-saint-esprit-saint-esprit-bel-air,Région Est,Bel-Air,Saint-Esprit,Saint-Esprit,Saint-Esprit,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.258,57.748,"Saint-Esprit, Bel-Air, Mauritius",Saint-Esprit,Parish Church,region esaint bel air saint esprit saint esprit samedi 16 00 mass vigil mass saint esprit parish church,True,Mass
RE-SAINTE-MARIEE-SAM-1800-BD87,region-est-saint-esprit,region-est-saint-esprit-marie-etoile-de-la-mer-quatre-soeurs,Région Est,Quatre-Soeurs,Saint-Esprit,Saint-Esprit,Marie-Etoile-de-la-Mer,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.294,57.734,"Marie-Etoile-de-la-Mer, Quatre-Soeurs, Mauritius",Saint-Esprit,Sub-parish,region esaint quatre soeurs saint esprit marie etoile de la mer samedi 18 00 mass vigil mass saint esprit sub parish,True,Mass
RE-SAINTE-NOTRED-SAM-1800-39D7,region-est-saint-esprit,region-est-saint-esprit-notre-dame-de-bon-secours-trou-deau-douce,Région Est,Trou-d’Eau-Douce,Saint-Esprit,Saint-Esprit,Notre-Dame-de-Bon-Secours,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.234,57.79,"Notre-Dame-de-Bon-Secours, Trou-d’Eau-Douce, Mauritius",Saint-Esprit,Sub-parish,region esaint trou deau douce saint esprit notre dame de bon secours samedi 18 00 mass vigil mass saint esprit sub parish,True,Mass
RE-SAINTE-CHRIST-DIM-0700-4093,region-est-saint-esprit,region-est-saint-esprit-christ-roi-clemencia,Région Est,Clémencia,Saint-Esprit,Saint-Esprit,Christ-Roi,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.296,57.745,"Christ-Roi, Clémencia, Mauritius",Saint-Esprit,Sub-parish,region esaint clemencia saint esprit chrisaint roi dimanche 07 00 mass saint esprit sub parish,True,Mass
RE-SAINTE-NOTRED-DIM-0700-667D,region-est-saint-esprit,region-est-saint-esprit-notre-dame-de-bon-secours-trou-deau-douce,Région Est,Trou-d’Eau-Douce,Saint-Esprit,Saint-Esprit,Notre-Dame-de-Bon-Secours,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.234,57.79,"Notre-Dame-de-Bon-Secours, Trou-d’Eau-Douce, Mauritius",Saint-Esprit,Sub-parish,region esaint trou deau douce saint esprit notre dame de bon secours dimanche 07 00 mass saint esprit sub parish,True,Mass
RE-SAINTE-SAINTE-DIM-0900-407D,region-est-saint-esprit,region-est-saint-esprit-saint-esprit-bel-air,Région Est,Bel-Air,Saint-Esprit,Saint-Esprit,Saint-Esprit,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.258,57.748,"Saint-Esprit, Bel-Air, Mauritius",Saint-Esprit,Parish Church,region esaint bel air saint esprit saint esprit dimanche 09 00 mass saint esprit parish church,True,Mass
RE-SAINTE-SAINTE-DIM-0900-8028,region-est-saint-esprit,region-est-saint-esprit-sainte-therese-de-lenfant-jesus-olivia,Région Est,Olivia,Saint-Esprit,Saint-Esprit,Sainte-Thérèse-de-l’Enfant-Jésus,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-esprit-1849,2026-04-23,True,-20.287,57.732,"Sainte-Thérèse-de-l’Enfant-Jésus, Olivia, Mauritius",Saint-Esprit,Sub-parish,region esaint olivia saint esprit sainte therese de lenfant jesus dimanche 09 00 mass saint esprit sub parish,True,Mass
RE-SAINTJ-SAINTJ-MER-1100-B979,region-est-saint-julien,region-est-saint-julien-saint-julien-union-flacq,Région Est,Union-Flacq,Saint-Julien,Saint-Julien,Saint-Julien,Mercredi,11:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-julien-1770,2026-04-23,True,,,"Saint-Julien, Union-Flacq, Mauritius",Saint-Julien,Parish Church,region esaint union flacq saint julien saint julien mercredi 11 00 mass saint julien parish church,True,Mass
RE-SAINTJ-SAINTJ-VEN-1100-49E8,region-est-saint-julien,region-est-saint-julien-saint-julien-union-flacq,Région Est,Union-Flacq,Saint-Julien,Saint-Julien,Saint-Julien,Vendredi,11:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-julien-1770,2026-04-23,True,,,"Saint-Julien, Union-Flacq, Mauritius",Saint-Julien,Parish Church,region esaint union flacq saint julien saint julien vendredi 11 00 mass saint julien parish church,True,Mass
RE-SAINTJ-SAINTE-SAM-1600-2603,region-est-saint-julien,region-est-saint-julien-sainte-anne-bonne-mere,Région Est,Bonne-Mère,Saint-Julien,Saint-Julien,Sainte-Anne,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-julien-1770,2026-04-23,True,,,"Sainte-Anne, Bonne-Mère, Mauritius",Saint-Julien,Sub-parish,region esaint bonne mere saint julien sainte anne samedi 16 00 mass vigil mass saint julien sub parish,True,Mass
RE-SAINTJ-MARIEM-SAM-1800-35BD,region-est-saint-julien,region-est-saint-julien-marie-mere-de-leglise-bois-doiseaux,Région Est,Bois-d’Oiseaux,Saint-Julien,Saint-Julien,Marie-Mère-de-l’Eglise,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-julien-1770,2026-04-23,True,,,"Marie-Mère-de-l’Eglise, Bois-d’Oiseaux, Mauritius",Saint-Julien,Sub-parish,region esaint bois doiseaux saint julien marie mere de leglise samedi 18 00 mass vigil mass saint julien sub parish,True,Mass
RE-SAINTJ-SAINTJ-DIM-0800-E07F,region-est-saint-julien,region-est-saint-julien-saint-julien-union-flacq,Région Est,Union-Flacq,Saint-Julien,Saint-Julien,Saint-Julien,Dimanche,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-julien-1770,2026-04-23,True,,,"Saint-Julien, Union-Flacq, Mauritius",Saint-Julien,Parish Church,region esaint union flacq saint julien saint julien dimanche 08 00 mass saint julien parish church,True,Mass
RE-SAINTL-SAINTL-MAR-0700-5DB1,region-est-saint-leon,region-est-saint-leon-saint-leon-quartier-militaire,Région Est,Quartier-Militaire,Saint-Léon,Saint-Léon,Saint-Léon,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-leon-1905,2026-04-23,True,-20.408,57.7,"Saint-Léon, Quartier-Militaire, Mauritius",Saint-Léon,Parish Church,region esaint quartier militaire saint leon saint leon mardi 07 00 mass saint leon parish church,True,Mass
RE-SAINTL-SAINTL-VEN-1000-09C3,region-est-saint-leon,region-est-saint-leon-saint-leon-quartier-militaire,Région Est,Quartier-Militaire,Saint-Léon,Saint-Léon,Saint-Léon,Vendredi,10:00,Mass,Mass,Verified,,Third Friday only,Third Friday only,Messe pour les malades,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-leon-1905,2026-04-23,True,-20.408,57.7,"Saint-Léon, Quartier-Militaire, Mauritius",Saint-Léon,Parish Church,region esaint quartier militaire saint leon saint leon vendredi 10 00 mass messe pour les malades third friday only saint leon parish church,True,Mass
RE-SAINTL-SAINTL-SAM-1600-9CD1,region-est-saint-leon,region-est-saint-leon-saint-leon-quartier-militaire,Région Est,Quartier-Militaire,Saint-Léon,Saint-Léon,Saint-Léon,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-leon-1905,2026-04-23,True,-20.408,57.7,"Saint-Léon, Quartier-Militaire, Mauritius",Saint-Léon,Parish Church,region esaint quartier militaire saint leon saint leon samedi 16 00 mass vigil mass saint leon parish church,True,Mass
RE-SAINTL-SAINTE-SAM-1730-C0D0,region-est-saint-leon,region-est-saint-leon-sainte-jeanne-darc-alma,Région Est,Alma,Saint-Léon,Saint-Léon,Sainte-Jeanne-d’Arc,Samedi,17:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-leon-1905,2026-04-23,True,,,"Sainte-Jeanne-d’Arc, Alma, Mauritius",Saint-Léon,Sub-parish,region esaint alma saint leon sainte jeanne darc samedi 17 30 mass vigil mass saint leon sub parish,True,Mass
RE-SAINTL-JESUSB-SAM-1800-579A,region-est-saint-leon,region-est-saint-leon-jesus-bon-pasteur-sebastopol,Région Est,Sébastopol,Saint-Léon,Saint-Léon,Jésus-Bon-Pasteur,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-leon-1905,2026-04-23,True,,,"Jésus-Bon-Pasteur, Sébastopol, Mauritius",Saint-Léon,Sub-parish,region esaint sebastopol saint leon jesus bon pasteur samedi 18 00 mass vigil mass saint leon sub parish,True,Mass
RE-SAINTL-SAINTL-DIM-0700-DAB0,region-est-saint-leon,region-est-saint-leon-saint-leon-quartier-militaire,Région Est,Quartier-Militaire,Saint-Léon,Saint-Léon,Saint-Léon,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-leon-1905,2026-04-23,True,-20.408,57.7,"Saint-Léon, Quartier-Militaire, Mauritius",Saint-Léon,Parish Church,region esaint quartier militaire saint leon saint leon dimanche 07 00 mass saint leon parish church,True,Mass
RE-SAINTL-SAINTJ-DIM-0900-F968,region-est-saint-leon,region-est-saint-leon-saint-joseph-montagne-blanche,Région Est,Montagne-Blanche,Saint-Léon,Saint-Léon,Saint-Joseph,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-leon-1905,2026-04-23,True,,,"Saint-Joseph, Montagne-Blanche, Mauritius",Saint-Léon,Sub-parish,region esaint montagne blanche saint leon saint joseph dimanche 09 00 mass saint leon sub parish,True,Mass
RE-SAINTL-SAINTS-DIM-0900-CA54,region-est-saint-leon,region-est-saint-leon-saint-sebastien-lesperance,Région Est,L’Espérance,Saint-Léon,Saint-Léon,Saint-Sébastien,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-leon-1905,2026-04-23,True,,,"Saint-Sébastien, L’Espérance, Mauritius",Saint-Léon,Sub-parish,region esaint lesperance saint leon saint sebastien dimanche 09 00 mass saint leon sub parish,True,Mass
RE-SAINTM-SAINTM-LUN-0715-8CA0,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Lundi,07:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-23,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Mauritius",Saint-Michel,Parish Church,region esaint pont praslin saint michel saint michel lundi 07 15 mass saint michel parish church,True,Mass
RE-SAINTM-SAINTM-MAR-0715-3A91,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Mardi,07:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-23,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Mauritius",Saint-Michel,Parish Church,region esaint pont praslin saint michel saint michel mardi 07 15 mass saint michel parish church,True,Mass
RE-SAINTM-SAINTM-MER-0715-C107,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Mercredi,07:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-23,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Mauritius",Saint-Michel,Parish Church,region esaint pont praslin saint michel saint michel mercredi 07 15 mass saint michel parish church,True,Mass
RE-SAINTM-SAINTM-JEU-0715-BA55,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Jeudi,07:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-23,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Mauritius",Saint-Michel,Parish Church,region esaint pont praslin saint michel saint michel jeudi 07 15 mass saint michel parish church,True,Mass
RE-SAINTM-SAINTM-VEN-0715-1788,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Vendredi,07:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-23,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Mauritius",Saint-Michel,Parish Church,region esaint pont praslin saint michel saint michel vendredi 07 15 mass saint michel parish church,True,Mass
RE-SAINTM-SAINTM-SAM-1700-A79F,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Samedi,17:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-23,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Mauritius",Saint-Michel,Parish Church,region esaint pont praslin saint michel saint michel samedi 17 00 mass vigil mass saint michel parish church,True,Mass
RE-SAINTM-SAINTM-DIM-0745-0BCE,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Dimanche,07:45,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-23,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Mauritius",Saint-Michel,Parish Church,region esaint pont praslin saint michel saint michel dimanche 07 45 mass saint michel parish church,True,Mass
RE-SAINTE-SAINTE-LUN-0700-09C5,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Lundi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-23,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Mauritius",Sainte-Ursule,Parish Church,region esaint centre de flacq sainte ursule sainte ursule lundi 07 00 mass sainte ursule parish church,True,Mass
RE-SAINTE-SAINTE-MAR-0700-D95C,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-23,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Mauritius",Sainte-Ursule,Parish Church,region esaint centre de flacq sainte ursule sainte ursule mardi 07 00 mass sainte ursule parish church,True,Mass
RE-SAINTE-SAINTM-MER-0700-26F5,region-est-sainte-ursule,region-est-sainte-ursule-saint-maurice-poste-de-flacq,Région Est,Poste-de-Flacq,Sainte-Ursule,Sainte-Ursule,Saint-Maurice,Mercredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-23,True,,,"Saint-Maurice, Poste-de-Flacq, Mauritius",Sainte-Ursule,Sub-parish,region esaint posainte de flacq sainte ursule saint maurice mercredi 07 00 mass sainte ursule sub parish,True,Mass
RE-SAINTE-SAINTE-VEN-1100-8B6E,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Vendredi,11:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-23,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Mauritius",Sainte-Ursule,Parish Church,region esaint centre de flacq sainte ursule sainte ursule vendredi 11 00 mass sainte ursule parish church,True,Mass
RE-SAINTE-SAINTJ-VEN-1730-209D,region-est-sainte-ursule,region-est-sainte-ursule-saint-joseph-belle-mare,Région Est,Belle-Mare,Sainte-Ursule,Sainte-Ursule,Saint-Joseph,Vendredi,17:30,Mass,Mass,Verified,,Last Friday only,Last Friday only,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-23,True,,,"Saint-Joseph, Belle-Mare, Mauritius",Sainte-Ursule,Sub-parish,region esaint belle mare sainte ursule saint joseph vendredi 17 30 mass lasaint friday only sainte ursule sub parish,True,Mass
RE-SAINTE-SAINTD-SAM-1600-EEBB,region-est-sainte-ursule,region-est-sainte-ursule-saint-dominique-quatre-cocos,Région Est,Quatre-Cocos,Sainte-Ursule,Sainte-Ursule,Saint-Dominique,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-23,True,,,"Saint-Dominique, Quatre-Cocos, Mauritius",Sainte-Ursule,Sub-parish,region esaint quatre cocos sainte ursule saint dominique samedi 16 00 mass vigil mass sainte ursule sub parish,True,Mass
RE-SAINTE-SAINTM-SAM-1800-51C6,region-est-sainte-ursule,region-est-sainte-ursule-saint-maurice-poste-de-flacq,Région Est,Poste-de-Flacq,Sainte-Ursule,Sainte-Ursule,Saint-Maurice,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-23,True,,,"Saint-Maurice, Poste-de-Flacq, Mauritius",Sainte-Ursule,Sub-parish,region esaint posainte de flacq sainte ursule saint maurice samedi 18 00 mass vigil mass sainte ursule sub parish,True,Mass
RE-SAINTE-SAINTE-DIM-0730-07CF,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Dimanche,07:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-23,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Mauritius",Sainte-Ursule,Parish Church,region esaint centre de flacq sainte ursule sainte ursule dimanche 07 30 mass sainte ursule parish church,True,Mass
RE-SAINTE-SAINTE-DIM-0900-D2E7,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-23,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Mauritius",Sainte-Ursule,Parish Church,region esaint centre de flacq sainte ursule sainte ursule dimanche 09 00 mass sainte ursule parish church,True,Mass
RN-BIENHE-SAINTE-MER-1115-4CF3,region-nord-bienheureuse-vierge-marie-reine,region-nord-bienheureuse-vierge-marie-reine-sainte-claire-goodlands,Région Nord,Goodlands,Bienheureuse-Vierge-Marie-Reine,Bienheureuse-Vierge-Marie-Reine,Sainte-Claire,Mercredi,11:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/bienheureuse-vierge-marie-reine,2026-04-23,True,-20.039,57.65,"Sainte-Claire, Goodlands, Mauritius",Bienheureuse-Vierge-Marie-Reine,Sub-parish,region nord goodlands bienheureuse vierge marie reine sainte claire mercredi 11 15 mass bienheureuse vierge marie reine sub parish,True,Mass
RN-BIENHE-SAINTE-SAM-1630-FA8C,region-nord-bienheureuse-vierge-marie-reine,region-nord-bienheureuse-vierge-marie-reine-sainte-claire-goodlands,Région Nord,Goodlands,Bienheureuse-Vierge-Marie-Reine,Bienheureuse-Vierge-Marie-Reine,Sainte-Claire,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/bienheureuse-vierge-marie-reine,2026-04-23,True,-20.039,57.65,"Sainte-Claire, Goodlands, Mauritius",Bienheureuse-Vierge-Marie-Reine,Sub-parish,region nord goodlands bienheureuse vierge marie reine sainte claire samedi 16 30 mass vigil mass bienheureuse vierge marie reine sub parish,True,Mass
RN-BIENHE-MARIER-DIM-0800-1328,region-nord-bienheureuse-vierge-marie-reine,region-nord-bienheureuse-vierge-marie-reine-marie-reine-poudre-d-or,Région Nord,Poudre d'Or,Bienheureuse-Vierge-Marie-Reine,Bienheureuse-Vierge-Marie-Reine,Marie-Reine,Dimanche,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/bienheureuse-vierge-marie-reine,2026-04-23,True,-20.057,57.684,"Marie-Reine, Poudre d'Or, Mauritius",Bienheureuse-Vierge-Marie-Reine,Sub-parish,region nord poudre d or bienheureuse vierge marie reine marie reine dimanche 08 00 mass bienheureuse vierge marie reine sub parish,True,Mass
RN-BIENHE-SAINTE-DIM-0930-D037,region-nord-bienheureuse-vierge-marie-reine,region-nord-bienheureuse-vierge-marie-reine-sainte-claire-goodlands,Région Nord,Goodlands,Bienheureuse-Vierge-Marie-Reine,Bienheureuse-Vierge-Marie-Reine,Sainte-Claire,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/bienheureuse-vierge-marie-reine,2026-04-23,True,-20.039,57.65,"Sainte-Claire, Goodlands, Mauritius",Bienheureuse-Vierge-Marie-Reine,Sub-parish,region nord goodlands bienheureuse vierge marie reine sainte claire dimanche 09 30 mass bienheureuse vierge marie reine sub parish,True,Mass
RN-CURIMM-CURIMM-LUN-0700-E219,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-cur-immacule-de-marie-riviere-du-rempart,Région Nord,Rivière-du-Rempart,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Lundi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-23,True,-20.093,57.631,"Cœur-Immaculé-de-Marie, Rivière-du-Rempart, Mauritius",Cœur-Immaculé-de-Marie,Parish Church,region nord riviere du rempart cur immacule de marie cur immacule de marie lundi 07 00 mass cur immacule de marie parish church,True,Mass
