id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,is_mass_only_visible,display_category,search_text
RN-SAINTJ-SAINTJ-DIM-0800-A4B6,region-nord-saint-jean-marie-vianney,region-nord-saint-jean-marie-vianney-saint-jean-marie-vianney-pointe-aux-piments,Région Nord,Pointe-aux-Piments,Saint-Jean-Marie-Vianney,Saint-Jean-Marie-Vianney,Saint-Jean-Marie-Vianney,Dimanche,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-jean-marie-de-vianney-1930,2026-04-23,True,-20.103,57.57,"Saint-Jean-Marie-Vianney, Pointe-aux-Piments, Mauritius",Saint-Jean-Marie-Vianney,Parish Church,True,Mass,region nord pointe aux piments st jean marie vianney st jean marie vianney st jean marie vianney st jean marie vianney
RN-SAINTJ-SAINTE-LUN-0700-48FF,region-nord-saint-joseph,region-nord-saint-joseph-sainte-famille-bois-marchand,Région Nord,Bois-Marchand,Saint-Joseph,Saint-Joseph,Sainte-Famille,Lundi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-joseph-1922,2026-04-23,True,-20.128,57.531,"Sainte-Famille, Bois-Marchand, Mauritius",Saint-Joseph,Sub-parish,True,Mass,region nord bois marchand st joseph st joseph sainte famille st joseph
RN-SAINTJ-SAINTJ-LUN-1100-C2F1,region-nord-saint-joseph,region-nord-saint-joseph-saint-joseph-terre-rouge,Région Nord,Terre-Rouge,Saint-Joseph,Saint-Joseph,Saint-Joseph,Lundi,11:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-joseph-1922,2026-04-23,True,-20.122,57.524,"Saint-Joseph, Terre-Rouge, Mauritius",Saint-Joseph,Parish Church,True,Mass,region nord terre rouge st joseph st joseph st joseph st joseph
RN-SAINTJ-SAINTJ-MAR-0700-C6DA,region-nord-saint-joseph,region-nord-saint-joseph-saint-joseph-terre-rouge,Région Nord,Terre-Rouge,Saint-Joseph,Saint-Joseph,Saint-Joseph,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-joseph-1922,2026-04-23,True,-20.122,57.524,"Saint-Joseph, Terre-Rouge, Mauritius",Saint-Joseph,Parish Church,True,Mass,region nord terre rouge st joseph st joseph st joseph st joseph
RN-SAINTJ-NOTRED-MER-1800-41B6,region-nord-saint-joseph,region-nord-saint-joseph-notre-dame-de-lesperance-solitude,Région Nord,Solitude,Saint-Joseph,Saint-Joseph,Notre-Dame-de-l’Espérance,Mercredi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-joseph-1922,2026-04-23,True,-20.077,57.561,"Notre-Dame-de-l’Espérance, Solitude, Mauritius",Saint-Joseph,Sub-parish,True,Mass,region nord solitude st joseph st joseph notre dame de l esperance st joseph
RN-SAINTJ-SAINTJ-VEN-0700-6561,region-nord-saint-joseph,region-nord-saint-joseph-saint-joseph-terre-rouge,Région Nord,Terre-Rouge,Saint-Joseph,Saint-Joseph,Saint-Joseph,Vendredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-joseph-1922,2026-04-23,True,-20.122,57.524,"Saint-Joseph, Terre-Rouge, Mauritius",Saint-Joseph,Parish Church,True,Mass,region nord terre rouge st joseph st joseph st joseph st joseph
RN-SAINTJ-NOTRED-SAM-1630-A4A5,region-nord-saint-joseph,region-nord-saint-joseph-notre-dame-de-lesperance-solitude,Région Nord,Solitude,Saint-Joseph,Saint-Joseph,Notre-Dame-de-l’Espérance,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-joseph-1922,2026-04-23,True,-20.077,57.561,"Notre-Dame-de-l’Espérance, Solitude, Mauritius",Saint-Joseph,Sub-parish,True,Mass,region nord solitude st joseph st joseph notre dame de l esperance st joseph vigil mass
RN-SAINTJ-SAINTE-SAM-1800-00B9,region-nord-saint-joseph,region-nord-saint-joseph-sainte-famille-bois-marchand,Région Nord,Bois-Marchand,Saint-Joseph,Saint-Joseph,Sainte-Famille,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-joseph-1922,2026-04-23,True,-20.128,57.531,"Sainte-Famille, Bois-Marchand, Mauritius",Saint-Joseph,Sub-parish,True,Mass,region nord bois marchand st joseph st joseph sainte famille st joseph vigil mass
RN-SAINTJ-SAINTJ-DIM-0700-FFA9,region-nord-saint-joseph,region-nord-saint-joseph-saint-joseph-terre-rouge,Région Nord,Terre-Rouge,Saint-Joseph,Saint-Joseph,Saint-Joseph,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-joseph-1922,2026-04-23,True,-20.122,57.524,"Saint-Joseph, Terre-Rouge, Mauritius",Saint-Joseph,Parish Church,True,Mass,region nord terre rouge st joseph st joseph st joseph st joseph
RN-SAINTJ-SAINTJ-DIM-0900-476C,region-nord-saint-joseph,region-nord-saint-joseph-saint-joseph-terre-rouge,Région Nord,Terre-Rouge,Saint-Joseph,Saint-Joseph,Saint-Joseph,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-joseph-1922,2026-04-23,True,-20.122,57.524,"Saint-Joseph, Terre-Rouge, Mauritius",Saint-Joseph,Parish Church,True,Mass,region nord terre rouge st joseph st joseph st joseph st joseph
RN-SAINTM-NOTRED-MAR-1730-0C6D,region-nord-saint-michel,region-nord-saint-michel-notre-dame-auxiliatrice-cap-malheureux,Région Nord,Cap Malheureux,Saint-Michel,Saint-Michel (Région Nord),Notre-Dame-Auxiliatrice,Mardi,17:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-michel-1915,2026-04-23,True,-20.006,57.66,"Notre-Dame-Auxiliatrice, Cap Malheureux, Mauritius",Saint-Michel,Sub-parish,True,Mass,region nord cap malheureux st michel st michel region nord notre dame auxiliatrice st michel
RN-SAINTM-COUVEN-MER-0730-4162,region-nord-saint-michel,region-nord-saint-michel-couvent-des-filles-de-marie-grand-gaube,Région Nord,Grand-Gaube,Saint-Michel,Saint-Michel (Région Nord),Couvent des filles de Marie,Mercredi,07:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-michel-1915,2026-04-23,True,,,"Couvent des filles de Marie, Grand-Gaube, Mauritius",Saint-Michel,Sub-parish,True,Mass,region nord grand gaube st michel st michel region nord couvent des filles de marie st michel
RN-SAINTM-SAINTM-VEN-1100-5078,region-nord-saint-michel,region-nord-saint-michel-saint-michel-grand-gaube,Région Nord,Grand-Gaube,Saint-Michel,Saint-Michel (Région Nord),Saint-Michel,Vendredi,11:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-michel-1915,2026-04-23,True,-20.039,57.65,"Saint-Michel, Grand-Gaube, Mauritius",Saint-Michel,Parish Church,True,Mass,region nord grand gaube st michel st michel region nord st michel st michel
RN-SAINTM-SAINTM-SAM-1600-BBEF,region-nord-saint-michel,region-nord-saint-michel-saint-michel-grand-gaube,Région Nord,Grand-Gaube,Saint-Michel,Saint-Michel (Région Nord),Saint-Michel,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-michel-1915,2026-04-23,True,-20.039,57.65,"Saint-Michel, Grand-Gaube, Mauritius",Saint-Michel,Parish Church,True,Mass,region nord grand gaube st michel st michel region nord st michel st michel vigil mass
RN-SAINTM-NOTRED-SAM-1800-F247,region-nord-saint-michel,region-nord-saint-michel-notre-dame-auxiliatrice-cap-malheureux,Région Nord,Cap Malheureux,Saint-Michel,Saint-Michel (Région Nord),Notre-Dame-Auxiliatrice,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-michel-1915,2026-04-23,True,-20.006,57.66,"Notre-Dame-Auxiliatrice, Cap Malheureux, Mauritius",Saint-Michel,Sub-parish,True,Mass,region nord cap malheureux st michel st michel region nord notre dame auxiliatrice st michel vigil mass
RN-SAINTM-SAINTM-DIM-0700-3045,region-nord-saint-michel,region-nord-saint-michel-saint-michel-grand-gaube,Région Nord,Grand-Gaube,Saint-Michel,Saint-Michel (Région Nord),Saint-Michel,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-michel-1915,2026-04-23,True,-20.039,57.65,"Saint-Michel, Grand-Gaube, Mauritius",Saint-Michel,Parish Church,True,Mass,region nord grand gaube st michel st michel region nord st michel st michel
RN-SAINTM-NOTRED-DIM-0930-2889,region-nord-saint-michel,region-nord-saint-michel-notre-dame-auxiliatrice-cap-malheureux,Région Nord,Cap Malheureux,Saint-Michel,Saint-Michel (Région Nord),Notre-Dame-Auxiliatrice,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-michel-1915,2026-04-23,True,-20.006,57.66,"Notre-Dame-Auxiliatrice, Cap Malheureux, Mauritius",Saint-Michel,Sub-parish,True,Mass,region nord cap malheureux st michel st michel region nord notre dame auxiliatrice st michel
RO-SAINTA-SAINTA-MAR-0700-5B6E,region-ouest-saint-augustin,region-ouest-saint-augustin-saint-augustin-riviere-noire,Région Ouest,Rivière Noire,Saint-Augustin,Saint-Augustin,Saint-Augustin,Mardi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-augustin-1857,2026-04-23,True,-20.36,57.366,"Saint-Augustin, Rivière Noire, Mauritius",Saint-Augustin,Parish Church,True,Mass,region ouest riviere noire st augustin st augustin st augustin st augustin
RO-SAINTA-SAINTA-MER-1100-7CE6,region-ouest-saint-augustin,region-ouest-saint-augustin-saint-augustin-riviere-noire,Région Ouest,Rivière Noire,Saint-Augustin,Saint-Augustin,Saint-Augustin,Mercredi,11:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-augustin-1857,2026-04-23,True,-20.36,57.366,"Saint-Augustin, Rivière Noire, Mauritius",Saint-Augustin,Parish Church,True,Mass,region ouest riviere noire st augustin st augustin st augustin st augustin
RO-SAINTA-SAINTB-VEN-1700-F81A,region-ouest-saint-augustin,region-ouest-saint-augustin-saint-benoit-tamarin,Région Ouest,Tamarin,Saint-Augustin,Saint-Augustin,Saint-Benoît,Vendredi,17:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-augustin-1857,2026-04-23,True,-20.326,57.371,"Saint-Benoît, Tamarin, Mauritius",Saint-Augustin,Sub-parish,True,Mass,region ouest tamarin st augustin st augustin st benoit st augustin
RO-SAINTA-NOTRED-SAM-1630-68E6,region-ouest-saint-augustin,region-ouest-saint-augustin-notre-dame-de-fatima-petite-riviere-noire,Région Ouest,Petite Rivière Noire,Saint-Augustin,Saint-Augustin,Notre-Dame-de-Fatima,Samedi,16:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-augustin-1857,2026-04-23,True,-20.347,57.36,"Notre-Dame-de-Fatima, Petite Rivière Noire, Mauritius",Saint-Augustin,Sub-parish,True,Mass,region ouest petite riviere noire st augustin st augustin notre dame de fatima st augustin
RO-SAINTA-SAINTA-SAM-1800-EF6C,region-ouest-saint-augustin,region-ouest-saint-augustin-saint-augustin-riviere-noire,Région Ouest,Rivière Noire,Saint-Augustin,Saint-Augustin,Saint-Augustin,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-augustin-1857,2026-04-23,True,-20.36,57.366,"Saint-Augustin, Rivière Noire, Mauritius",Saint-Augustin,Parish Church,True,Mass,region ouest riviere noire st augustin st augustin st augustin st augustin vigil mass
RO-SAINTA-SAINTB-DIM-0800-3417,region-ouest-saint-augustin,region-ouest-saint-augustin-saint-benoit-tamarin,Région Ouest,Tamarin,Saint-Augustin,Saint-Augustin,Saint-Benoît,Dimanche,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-augustin-1857,2026-04-23,True,-20.326,57.371,"Saint-Benoît, Tamarin, Mauritius",Saint-Augustin,Sub-parish,True,Mass,region ouest tamarin st augustin st augustin st benoit st augustin
RO-SAINTA-SAINTA-DIM-0930-6DFA,region-ouest-saint-augustin,region-ouest-saint-augustin-saint-augustin-riviere-noire,Région Ouest,Rivière Noire,Saint-Augustin,Saint-Augustin,Saint-Augustin,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-augustin-1857,2026-04-23,True,-20.36,57.366,"Saint-Augustin, Rivière Noire, Mauritius",Saint-Augustin,Parish Church,True,Mass,region ouest riviere noire st augustin st augustin st augustin st augustin
RO-SAINTA-SAINTB-DIM-1800-4348,region-ouest-saint-augustin,region-ouest-saint-augustin-saint-benoit-tamarin,Région Ouest,Tamarin,Saint-Augustin,Saint-Augustin,Saint-Benoît,Dimanche,18:00,Mass,Mass,Verified,English,First Sunday only,First Sunday only,English Mass on first Sunday of the month,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-augustin-1857,2026-04-23,True,-20.326,57.371,"Saint-Benoît, Tamarin, Mauritius",Saint-Augustin,Sub-parish,True,Mass,region ouest tamarin st augustin st augustin st benoit st augustin first sunday only first sunday only english mass on first sunday of the month
RO-SAINTC-SAINTC-LUN-1030-09FE,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-saint-cur-de-marie-bambous,Région Ouest,Bambous,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Lundi,10:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.258,57.406,"Saint-Cœur-de-Marie, Bambous, Mauritius",Saint-Cœur-de-Marie,Parish Church,True,Mass,region ouest bambous st c ur de marie st c ur de marie st c ur de marie st c ur de marie
RO-SAINTC-NOTRED-MAR-1830-FB2B,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-notre-dame-de-la-mer-albion,Région Ouest,Albion,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Notre-Dame-de-la-Mer,Mardi,18:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.208,57.408,"Notre-Dame-de-la-Mer, Albion, Mauritius",Saint-Cœur-de-Marie,Sub-parish,True,Mass,region ouest albion st c ur de marie st c ur de marie notre dame de la mer st c ur de marie
RO-SAINTC-SAINTC-MER-0700-81E2,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-saint-cur-de-marie-bambous,Région Ouest,Bambous,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Mercredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.258,57.406,"Saint-Cœur-de-Marie, Bambous, Mauritius",Saint-Cœur-de-Marie,Parish Church,True,Mass,region ouest bambous st c ur de marie st c ur de marie st c ur de marie st c ur de marie
RO-SAINTC-SAINTC-VEN-0700-AA08,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-saint-cur-de-marie-bambous,Région Ouest,Bambous,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Vendredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.258,57.406,"Saint-Cœur-de-Marie, Bambous, Mauritius",Saint-Cœur-de-Marie,Parish Church,True,Mass,region ouest bambous st c ur de marie st c ur de marie st c ur de marie st c ur de marie
RO-SAINTC-NOTRED-VEN-1830-9C78,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-notre-dame-de-la-mer-albion,Région Ouest,Albion,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Notre-Dame-de-la-Mer,Vendredi,18:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.208,57.408,"Notre-Dame-de-la-Mer, Albion, Mauritius",Saint-Cœur-de-Marie,Sub-parish,True,Mass,region ouest albion st c ur de marie st c ur de marie notre dame de la mer st c ur de marie
RO-SAINTC-SAINTC-SAM-1600-54BF,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-saint-cur-de-marie-bambous,Région Ouest,Bambous,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.258,57.406,"Saint-Cœur-de-Marie, Bambous, Mauritius",Saint-Cœur-de-Marie,Parish Church,True,Mass,region ouest bambous st c ur de marie st c ur de marie st c ur de marie st c ur de marie vigil mass
RO-SAINTC-NOTRED-SAM-1800-50A8,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-notre-dame-de-la-mer-albion,Région Ouest,Albion,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Notre-Dame-de-la-Mer,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.208,57.408,"Notre-Dame-de-la-Mer, Albion, Mauritius",Saint-Cœur-de-Marie,Sub-parish,True,Mass,region ouest albion st c ur de marie st c ur de marie notre dame de la mer st c ur de marie vigil mass
RO-SAINTC-SAINTC-DIM-0700-41F7,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-saint-cur-de-marie-bambous,Région Ouest,Bambous,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.258,57.406,"Saint-Cœur-de-Marie, Bambous, Mauritius",Saint-Cœur-de-Marie,Parish Church,True,Mass,region ouest bambous st c ur de marie st c ur de marie st c ur de marie st c ur de marie
RO-SAINTC-NOTRED-DIM-0900-4492,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-notre-dame-de-la-mer-albion,Région Ouest,Albion,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Notre-Dame-de-la-Mer,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.208,57.408,"Notre-Dame-de-la-Mer, Albion, Mauritius",Saint-Cœur-de-Marie,Sub-parish,True,Mass,region ouest albion st c ur de marie st c ur de marie notre dame de la mer st c ur de marie
RO-SAINTC-NOTRED-DIM-1730-3FF1,region-ouest-saint-cur-de-marie,region-ouest-saint-cur-de-marie-notre-dame-de-la-mer-albion,Région Ouest,Albion,Saint-Cœur-de-Marie,Saint-Cœur-de-Marie,Notre-Dame-de-la-Mer,Dimanche,17:30,Mass,Mass,Verified,English,Second Sunday only,Second Sunday only,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-coeur-de-marie-1872,2026-04-23,True,-20.208,57.408,"Notre-Dame-de-la-Mer, Albion, Mauritius",Saint-Cœur-de-Marie,Sub-parish,True,Mass,region ouest albion st c ur de marie st c ur de marie notre dame de la mer st c ur de marie second sunday only second sunday only
RO-SAINTS-SAINTM-LUN-0700-4660,region-ouest-saint-sauveur,region-ouest-saint-sauveur-saint-marc-flic-en-flac,Région Ouest,Flic-en-Flac,Saint-Sauveur,Saint-Sauveur,Saint-Marc,Lundi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-sauveur-1841,2026-04-23,True,,,"Saint-Marc, Flic-en-Flac, Mauritius",Saint-Sauveur,Sub-parish,True,Mass,region ouest flic en flac st sauveur st sauveur st marc st sauveur
RO-SAINTS-SAINTS-MER-0700-6EF6,region-ouest-saint-sauveur,region-ouest-saint-sauveur-saint-sauveur-bambous,Région Ouest,Bambous,Saint-Sauveur,Saint-Sauveur,Saint-Sauveur,Mercredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-sauveur-1841,2026-04-23,True,-20.196,57.445,"Saint-Sauveur, Bambous, Mauritius",Saint-Sauveur,Parish Church,True,Mass,region ouest bambous st sauveur st sauveur st sauveur st sauveur
RO-SAINTS-SAINTS-VEN-0700-F3A9,region-ouest-saint-sauveur,region-ouest-saint-sauveur-saint-sauveur-bambous,Région Ouest,Bambous,Saint-Sauveur,Saint-Sauveur,Saint-Sauveur,Vendredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-sauveur-1841,2026-04-23,True,-20.196,57.445,"Saint-Sauveur, Bambous, Mauritius",Saint-Sauveur,Parish Church,True,Mass,region ouest bambous st sauveur st sauveur st sauveur st sauveur
RO-SAINTS-SAINTS-SAM-1600-4AE3,region-ouest-saint-sauveur,region-ouest-saint-sauveur-saint-sauveur-bambous,Région Ouest,Bambous,Saint-Sauveur,Saint-Sauveur,Saint-Sauveur,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-sauveur-1841,2026-04-23,True,-20.196,57.445,"Saint-Sauveur, Bambous, Mauritius",Saint-Sauveur,Parish Church,True,Mass,region ouest bambous st sauveur st sauveur st sauveur st sauveur vigil mass
RO-SAINTS-SAINTM-SAM-1700-6B1C,region-ouest-saint-sauveur,region-ouest-saint-sauveur-saint-marc-flic-en-flac,Région Ouest,Flic-en-Flac,Saint-Sauveur,Saint-Sauveur,Saint-Marc,Samedi,17:00,Mass,Mass,Verified,,Third Saturday only,Third Saturday only,English Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-sauveur-1841,2026-04-23,True,,,"Saint-Marc, Flic-en-Flac, Mauritius",Saint-Sauveur,Sub-parish,True,Mass,region ouest flic en flac st sauveur st sauveur st marc st sauveur third saturday only third saturday only english mass
RO-SAINTS-SAINTM-SAM-1800-27A2,region-ouest-saint-sauveur,region-ouest-saint-sauveur-saint-marc-flic-en-flac,Région Ouest,Flic-en-Flac,Saint-Sauveur,Saint-Sauveur,Saint-Marc,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-sauveur-1841,2026-04-23,True,,,"Saint-Marc, Flic-en-Flac, Mauritius",Saint-Sauveur,Sub-parish,True,Mass,region ouest flic en flac st sauveur st sauveur st marc st sauveur vigil mass
RO-SAINTS-SAINTS-DIM-0700-292B,region-ouest-saint-sauveur,region-ouest-saint-sauveur-saint-sauveur-bambous,Région Ouest,Bambous,Saint-Sauveur,Saint-Sauveur,Saint-Sauveur,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-sauveur-1841,2026-04-23,True,-20.196,57.445,"Saint-Sauveur, Bambous, Mauritius",Saint-Sauveur,Parish Church,True,Mass,region ouest bambous st sauveur st sauveur st sauveur st sauveur
RO-SAINTS-SAINTM-DIM-0900-EB7D,region-ouest-saint-sauveur,region-ouest-saint-sauveur-saint-marc-flic-en-flac,Région Ouest,Flic-en-Flac,Saint-Sauveur,Saint-Sauveur,Saint-Marc,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/saint-sauveur-1841,2026-04-23,True,,,"Saint-Marc, Flic-en-Flac, Mauritius",Saint-Sauveur,Sub-parish,True,Mass,region ouest flic en flac st sauveur st sauveur st marc st sauveur
RO-SAINTE-STELLA-MER-1700-A3A7,region-ouest-sainte-anne,region-ouest-sainte-anne-stella-maris-case-noyale,Région Ouest,Case Noyale,Sainte-Anne,Sainte-Anne (Région Ouest),Stella Maris,Mercredi,17:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/sainte-anne-1876,2026-04-23,True,-20.393,57.367,"Stella Maris, Case Noyale, Mauritius",Sainte-Anne,Sub-parish,True,Mass,region ouest case noyale sainte anne sainte anne region ouest stella maris sainte anne
RO-SAINTE-LESEIG-JEU-1700-3C89,region-ouest-sainte-anne,region-ouest-sainte-anne-le-seigneur-de-la-peche-miraculeuse-la-gaulette,Région Ouest,La Gaulette,Sainte-Anne,Sainte-Anne (Région Ouest),Le-Seigneur-de-la-Pêche-Miraculeuse,Jeudi,17:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/sainte-anne-1876,2026-04-23,True,-20.429,57.359,"Le-Seigneur-de-la-Pêche-Miraculeuse, La Gaulette, Mauritius",Sainte-Anne,Sub-parish,True,Mass,region ouest la gaulette sainte anne sainte anne region ouest le seigneur de la peche miraculeuse sainte anne
RO-SAINTE-MATERD-VEN-1700-E61F,region-ouest-sainte-anne,region-ouest-sainte-anne-mater-dolorosa-case-noyale,Région Ouest,Case Noyale,Sainte-Anne,Sainte-Anne (Région Ouest),Mater Dolorosa,Vendredi,17:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/sainte-anne-1876,2026-04-23,True,-20.393,57.367,"Mater Dolorosa, Case Noyale, Mauritius",Sainte-Anne,Sub-parish,True,Mass,region ouest case noyale sainte anne sainte anne region ouest mater dolorosa sainte anne
RO-SAINTE-SAINTE-SAM-1630-6ECF,region-ouest-sainte-anne,region-ouest-sainte-anne-sainte-anne-chamarel,Région Ouest,Chamarel,Sainte-Anne,Sainte-Anne (Région Ouest),Sainte-Anne,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/sainte-anne-1876,2026-04-23,True,-20.425,57.406,"Sainte-Anne, Chamarel, Mauritius",Sainte-Anne,Parish Church,True,Mass,region ouest chamarel sainte anne sainte anne region ouest sainte anne sainte anne vigil mass
RO-SAINTE-LESEIG-SAM-1800-8DB0,region-ouest-sainte-anne,region-ouest-sainte-anne-le-seigneur-de-la-peche-miraculeuse-la-gaulette,Région Ouest,La Gaulette,Sainte-Anne,Sainte-Anne (Région Ouest),Le-Seigneur-de-la-Pêche-Miraculeuse,Samedi,18:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/sainte-anne-1876,2026-04-23,True,-20.429,57.359,"Le-Seigneur-de-la-Pêche-Miraculeuse, La Gaulette, Mauritius",Sainte-Anne,Sub-parish,True,Mass,region ouest la gaulette sainte anne sainte anne region ouest le seigneur de la peche miraculeuse sainte anne vigil mass
